game_id,game_date,team,FGA_2,FGM_2,FGA_3,FGM_3,FTA,FTM,AST,BLK,STL,TOV,TOV_team,DREB,OREB,F_tech,F_personal,team_score,opponent_team_score,largest_lead,notD1_incomplete,OT_length_min_tot,rest_days,attendance,tz_dif_H_E,prev_game_dist,home_away,home_away_NS,travel_dist,result,game_count,wins,win_per,home_game_count,away_game_count,region
game_2022_4150,2022-02-17,nebraska_cornhuskers,50,26,20,5,12,9,22,0,5,15,1,27,15,0,12,76,83,13.0,False,0.0,3.0,1801.0,0.0,1111.0,away,-1,1111.0,0,32,24,0.75,17.0,11.0,West
game_2022_4376,2022-02-20,nebraska_cornhuskers,40,23,21,10,22,17,22,1,7,9,0,30,9,0,20,93,70,30.0,False,0.0,3.0,6566.0,0.0,1111.0,home,1,0.0,1,32,24,0.75,17.0,11.0,West
game_2022_4452,2022-02-23,nebraska_cornhuskers,44,22,17,7,19,15,16,1,5,11,0,22,12,0,12,80,70,13.0,False,0.0,3.0,2425.0,0.0,653.0,away,-1,653.0,1,32,24,0.75,17.0,11.0,West
game_2022_4747,2022-02-27,nebraska_cornhuskers,34,17,18,9,17,12,19,3,6,18,0,34,9,0,19,73,59,19.0,False,0.0,4.0,6234.0,0.0,653.0,home,1,0.0,1,32,24,0.75,17.0,11.0,West
game_2022_2325,2022-01-09,nebraska_cornhuskers,49,24,34,9,16,11,17,4,10,9,1,18,23,0,16,86,95,1.0,False,0.0,5.0,8415.0,0.0,0.0,home,1,0.0,0,32,24,0.75,17.0,11.0,West
game_2022_1981,2021-12-28,wyoming_cowgirls,35,14,22,8,11,10,13,2,3,12,1,29,13,0,9,62,54,21.0,False,0.0,6.0,360.0,0.0,2016.0,away,-1,1387.0,1,27,15,0.5555555555555556,10.0,13.0,West
game_2022_1982,2021-12-28,colorado_state_rams,43,20,14,5,37,26,8,0,2,9,0,31,7,0,14,81,77,11.0,False,0.0,16.0,1209.0,0.0,0.0,home,1,0.0,1,32,21,0.65625,14.0,11.0,West
game_2022_1983,2021-12-28,unlv_lady_rebels,45,21,17,10,3,1,16,1,7,17,0,28,15,0,12,73,63,15.0,False,0.0,7.0,1545.0,0.0,411.0,away,-1,411.0,1,32,26,0.8125,18.0,12.0,West
game_2022_1984,2021-12-28,air_force_falcons,36,17,13,3,12,9,9,1,10,20,2,13,11,2,21,52,67,4.0,False,0.0,7.0,902.0,0.0,1485.0,away,-1,1301.0,0,31,18,0.5806451612903226,13.0,15.0,West
game_2022_1984,2021-12-28,nevada_wolf_pack,33,19,10,4,22,17,8,1,7,22,1,20,10,0,16,67,52,15.0,False,0.0,8.0,902.0,0.0,917.0,home,1,0.0,1,29,19,0.6551724137931034,12.0,13.0,West
game_2022_2060,2021-12-31,air_force_falcons,47,23,18,4,9,7,18,3,11,14,0,22,17,0,18,65,52,20.0,False,0.0,3.0,434.0,0.0,718.0,away,-1,679.0,1,31,18,0.5806451612903226,13.0,15.0,West
game_2022_2061,2021-12-31,unlv_lady_rebels,34,16,15,5,21,19,9,0,10,18,1,24,5,0,13,66,60,17.0,False,0.0,3.0,408.0,0.0,411.0,home,1,0.0,1,32,26,0.8125,18.0,12.0,West
game_2022_2061,2021-12-31,wyoming_cowgirls,29,16,22,5,13,13,12,4,8,21,0,24,6,0,16,60,66,0.0,False,0.0,3.0,408.0,0.0,418.0,away,-1,1005.0,0,27,15,0.5555555555555556,10.0,13.0,West
game_2022_2062,2021-12-31,nevada_wolf_pack,40,22,26,11,7,6,22,0,10,3,1,29,9,0,15,83,48,38.0,False,0.0,3.0,142.0,0.0,304.0,away,-1,304.0,1,29,19,0.6551724137931034,12.0,13.0,West
game_2022_2063,2021-12-31,new_mexico_lobos,44,23,19,6,14,8,16,4,13,6,0,18,5,0,14,72,68,7.0,False,0.0,12.0,603.0,0.0,1252.0,away,-1,1252.0,1,30,22,0.7333333333333333,15.0,12.0,West
game_2022_2146,2022-01-03,colorado_state_rams,37,17,28,7,14,8,12,3,2,11,0,31,8,0,12,63,73,5.0,False,0.0,6.0,254.0,0.0,1373.0,away,-1,1373.0,0,32,21,0.65625,14.0,11.0,West
game_2022_2147,2022-01-03,new_mexico_lobos,39,16,25,8,17,15,12,5,2,11,0,30,10,2,11,71,68,4.0,False,0.0,3.0,4202.0,0.0,1252.0,home,1,0.0,1,30,22,0.7333333333333333,15.0,12.0,West
game_2022_2147,2022-01-03,unlv_lady_rebels,56,24,18,5,8,5,13,2,6,10,0,31,14,2,16,68,71,9.0,False,0.0,3.0,4202.0,0.0,785.0,away,-1,785.0,0,32,26,0.8125,18.0,12.0,West
game_2022_2148,2022-01-03,nevada_wolf_pack,55,21,23,6,9,5,15,1,11,11,1,32,20,0,12,65,54,14.0,False,0.0,3.0,679.0,0.0,304.0,home,1,0.0,1,29,19,0.6551724137931034,12.0,13.0,West
game_2022_2200,2022-01-06,new_mexico_lobos,31,11,42,21,17,13,25,8,9,16,0,35,6,0,15,98,83,26.0,False,0.0,3.0,318.0,0.0,866.0,away,-1,866.0,1,30,22,0.7333333333333333,15.0,12.0,West
game_2022_2201,2022-01-06,air_force_falcons,46,21,22,6,9,7,17,1,9,9,1,23,6,1,17,67,83,7.0,False,0.0,6.0,176.0,0.0,679.0,home,1,0.0,0,31,18,0.5806451612903226,13.0,15.0,West
game_2022_2201,2022-01-06,unlv_lady_rebels,45,21,12,7,24,20,14,0,5,18,0,36,9,0,11,83,67,30.0,False,0.0,3.0,176.0,0.0,455.0,away,-1,968.0,1,32,26,0.8125,18.0,12.0,West
game_2022_2327,2022-01-09,new_mexico_lobos,34,16,25,9,21,16,15,6,4,11,0,29,8,0,14,75,72,14.0,False,0.0,3.0,4236.0,0.0,866.0,home,1,0.0,1,30,22,0.7333333333333333,15.0,12.0,West
game_2022_2328,2022-01-09,colorado_state_rams,31,17,30,14,17,14,25,1,1,12,0,31,13,0,11,90,64,28.0,False,0.0,6.0,931.0,0.0,1373.0,home,1,0.0,1,32,21,0.65625,14.0,11.0,West
game_2022_2429,2022-01-13,air_force_falcons,47,20,21,8,16,13,15,2,7,7,1,29,11,0,18,77,52,26.0,False,0.0,7.0,838.0,0.0,189.0,away,-1,189.0,1,31,18,0.5806451612903226,13.0,15.0,West
game_2022_2429,2022-01-13,colorado_state_rams,31,16,19,4,15,8,13,2,2,14,0,31,5,1,14,52,77,0.0,False,0.0,4.0,838.0,0.0,0.0,home,1,0.0,0,32,21,0.65625,14.0,11.0,West
game_2022_2430,2022-01-13,new_mexico_lobos,34,21,25,13,5,4,15,4,7,15,0,24,6,0,16,85,76,18.0,False,0.0,4.0,2551.0,0.0,698.0,away,-1,698.0,1,30,22,0.7333333333333333,15.0,12.0,West
game_2022_2430,2022-01-13,wyoming_cowgirls,37,17,30,11,14,9,15,1,8,12,1,20,16,1,8,76,85,0.0,False,0.0,13.0,2551.0,0.0,1005.0,home,1,0.0,0,27,15,0.5555555555555556,10.0,13.0,West
game_2022_2431,2022-01-13,unlv_lady_rebels,38,20,16,3,27,24,10,3,6,20,0,31,13,0,25,73,51,24.0,False,0.0,7.0,454.0,0.0,968.0,home,1,0.0,1,32,26,0.8125,18.0,12.0,West
game_2022_2511,2022-01-15,unlv_lady_rebels,40,27,23,7,15,11,22,1,5,23,0,31,13,0,17,86,68,25.0,False,0.0,2.0,442.0,0.0,0.0,home,1,0.0,1,32,26,0.8125,18.0,12.0,West
game_2022_2513,2022-01-15,air_force_falcons,45,12,11,3,28,21,7,1,14,8,1,15,11,0,24,54,57,2.0,False,0.0,2.0,1981.0,0.0,95.0,away,-1,280.0,0,31,18,0.5806451612903226,13.0,15.0,West
game_2022_2513,2022-01-15,wyoming_cowgirls,28,14,14,4,26,17,12,4,4,26,1,34,13,0,18,57,54,12.0,False,0.0,2.0,1981.0,0.0,0.0,home,1,0.0,1,27,15,0.5555555555555556,10.0,13.0,West
game_2022_2514,2022-01-15,new_mexico_lobos,26,13,52,19,4,2,23,3,2,6,1,38,10,0,13,85,74,17.0,False,0.0,2.0,1166.0,0.0,95.0,away,-1,625.0,1,30,22,0.7333333333333333,15.0,12.0,West
game_2022_2514,2022-01-15,colorado_state_rams,48,19,24,9,12,9,17,0,5,4,0,36,8,0,7,74,85,0.0,False,0.0,2.0,1166.0,0.0,0.0,home,1,0.0,0,32,21,0.65625,14.0,11.0,West
game_2022_2699,2022-01-19,wyoming_cowgirls,28,12,24,5,24,20,11,4,5,16,2,22,11,0,13,59,70,6.0,False,0.0,4.0,542.0,0.0,907.0,away,-1,907.0,0,27,15,0.5555555555555556,10.0,13.0,West
game_2022_2700,2022-01-19,unlv_lady_rebels,47,17,23,8,20,16,18,2,9,10,0,30,19,0,9,74,54,22.0,False,0.0,4.0,183.0,0.0,597.0,away,-1,597.0,1,32,26,0.8125,18.0,12.0,West
game_2022_2701,2022-01-19,colorado_state_rams,36,20,31,14,11,6,26,3,6,9,0,32,8,0,14,88,72,21.0,False,0.0,4.0,398.0,0.0,582.0,away,-1,582.0,1,32,21,0.65625,14.0,11.0,West
game_2022_2702,2022-01-19,air_force_falcons,39,15,19,5,24,21,13,2,11,11,2,25,8,0,15,66,57,9.0,False,0.0,4.0,112.0,0.0,280.0,home,1,0.0,1,31,18,0.5806451612903226,13.0,15.0,West
game_2022_2703,2022-01-19,nevada_wolf_pack,31,11,22,6,24,18,10,2,9,12,0,24,11,0,19,58,46,12.0,False,0.0,16.0,772.0,0.0,0.0,home,1,0.0,1,29,19,0.6551724137931034,12.0,13.0,West
game_2022_2846,2022-01-22,wyoming_cowgirls,41,19,26,5,15,13,9,1,12,9,0,25,12,0,13,66,76,5.0,False,0.0,3.0,432.0,0.0,414.0,away,-1,521.0,0,27,15,0.5555555555555556,10.0,13.0,West
game_2022_2847,2022-01-22,new_mexico_lobos,42,20,26,9,19,13,21,4,8,5,0,31,8,0,9,80,74,9.0,False,0.0,7.0,4751.0,0.0,625.0,home,1,0.0,1,30,22,0.7333333333333333,15.0,12.0,West
game_2022_2848,2022-01-22,colorado_state_rams,42,18,21,6,16,10,9,3,8,10,0,22,8,0,14,64,69,4.0,False,0.0,3.0,796.0,0.0,414.0,away,-1,980.0,0,32,21,0.65625,14.0,11.0,West
game_2022_2849,2022-01-22,unlv_lady_rebels,50,25,15,4,18,16,7,2,4,16,0,28,17,0,13,78,75,6.0,False,0.0,3.0,1365.0,0.0,304.0,away,-1,546.0,1,32,26,0.8125,18.0,12.0,West
game_2022_2849,2022-01-22,nevada_wolf_pack,43,18,18,10,12,9,17,6,8,15,1,20,7,0,18,75,78,11.0,False,0.0,3.0,1365.0,0.0,0.0,home,1,0.0,0,29,19,0.6551724137931034,12.0,13.0,West
game_2022_2850,2022-01-22,air_force_falcons,35,17,15,6,9,6,14,1,8,13,1,24,7,0,13,58,46,17.0,False,0.0,3.0,241.0,0.0,0.0,home,1,0.0,1,31,18,0.5806451612903226,13.0,15.0,West
game_2022_3096,2022-01-27,air_force_falcons,42,19,20,5,9,6,16,2,6,11,1,28,14,0,14,59,46,16.0,False,0.0,3.0,304.0,0.0,1299.0,away,-1,1299.0,1,31,18,0.5806451612903226,13.0,15.0,West
game_2022_3097,2022-01-27,nevada_wolf_pack,49,17,18,4,10,9,10,3,5,6,0,31,9,0,15,55,66,5.0,False,0.0,3.0,1542.0,0.0,189.0,away,-1,1261.0,0,29,19,0.6551724137931034,12.0,13.0,West
game_2022_3097,2022-01-27,colorado_state_rams,43,16,20,7,15,13,12,3,3,9,2,36,11,0,10,66,55,15.0,False,0.0,3.0,1542.0,0.0,1343.0,home,1,0.0,1,32,21,0.65625,14.0,11.0,West
game_2022_3098,2022-01-27,new_mexico_lobos,38,24,23,7,14,10,12,0,5,12,0,22,6,1,19,79,85,10.0,False,0.0,3.0,818.0,0.0,785.0,away,-1,785.0,0,30,22,0.7333333333333333,15.0,12.0,West
game_2022_3098,2022-01-27,unlv_lady_rebels,40,22,22,9,17,14,20,2,6,16,0,26,12,1,13,85,79,8.0,False,0.0,5.0,818.0,0.0,546.0,home,1,0.0,1,32,26,0.8125,18.0,12.0,West
game_2022_3194,2022-01-29,air_force_falcons,54,18,19,3,10,9,13,6,8,9,0,18,16,0,23,54,72,5.0,False,0.0,2.0,1379.0,0.0,418.0,away,-1,968.0,0,31,18,0.5806451612903226,13.0,15.0,West
game_2022_3194,2022-01-29,unlv_lady_rebels,45,22,10,4,22,16,12,5,4,18,0,37,13,0,13,72,54,20.0,False,0.0,2.0,1379.0,0.0,0.0,home,1,0.0,1,32,26,0.8125,18.0,12.0,West
game_2022_3197,2022-01-29,nevada_wolf_pack,42,18,18,4,7,5,11,5,10,11,0,15,12,0,16,53,62,3.0,False,0.0,2.0,2195.0,0.0,95.0,away,-1,1219.0,0,29,19,0.6551724137931034,12.0,13.0,West
game_2022_3197,2022-01-29,wyoming_cowgirls,41,24,13,1,18,11,11,2,4,15,0,28,16,0,6,62,53,9.0,False,0.0,3.0,2195.0,0.0,0.0,home,1,0.0,1,27,15,0.5555555555555556,10.0,13.0,West
game_2022_3198,2022-01-29,new_mexico_lobos,28,14,30,9,14,12,16,6,13,18,1,32,9,0,9,67,58,18.0,False,0.0,2.0,1606.0,0.0,418.0,away,-1,994.0,1,30,22,0.7333333333333333,15.0,12.0,West
game_2022_3379,2022-02-02,new_mexico_lobos,27,17,32,13,12,8,23,6,7,9,1,30,3,0,7,81,73,21.0,False,0.0,4.0,0.0,0.0,994.0,home,1,0.0,1,30,22,0.7333333333333333,15.0,12.0,West
game_2022_3379,2022-02-02,colorado_state_rams,41,19,23,9,9,8,15,0,4,9,0,27,7,0,10,73,81,5.0,False,0.0,6.0,0.0,0.0,625.0,away,-1,625.0,0,32,21,0.65625,14.0,11.0,West
game_2022_3380,2022-02-02,nevada_wolf_pack,39,27,20,10,5,4,29,1,10,17,1,23,9,0,16,88,63,30.0,False,0.0,4.0,1111.0,0.0,1219.0,home,1,0.0,1,29,19,0.6551724137931034,12.0,13.0,West
game_2022_3382,2022-02-02,air_force_falcons,36,15,14,5,2,2,12,0,10,12,0,19,5,0,17,47,45,12.0,False,0.0,4.0,204.0,0.0,968.0,home,1,0.0,1,31,18,0.5806451612903226,13.0,15.0,West
game_2022_3382,2022-02-02,wyoming_cowgirls,23,10,18,6,12,7,9,2,6,21,0,25,9,0,10,45,47,0.0,False,0.0,4.0,204.0,0.0,280.0,away,-1,280.0,0,27,15,0.5555555555555556,10.0,13.0,West
game_2022_3527,2022-02-05,air_force_falcons,49,22,14,4,17,11,9,4,11,8,0,25,12,0,17,67,63,4.0,False,0.0,3.0,468.0,0.0,0.0,home,1,0.0,1,31,18,0.5806451612903226,13.0,15.0,West
game_2022_3527,2022-02-05,colorado_state_rams,36,14,19,6,20,17,8,5,4,12,0,28,10,0,15,63,67,12.0,False,0.0,3.0,468.0,0.0,455.0,away,-1,189.0,0,32,21,0.65625,14.0,11.0,West
game_2022_3528,2022-02-05,new_mexico_lobos,30,16,25,8,7,3,15,5,10,13,1,17,7,0,5,59,60,13.0,False,0.0,3.0,5075.0,0.0,0.0,home,1,0.0,0,30,22,0.7333333333333333,15.0,12.0,West
game_2022_3528,2022-02-05,wyoming_cowgirls,41,21,18,5,4,3,21,2,4,18,1,27,16,0,12,60,59,7.0,False,0.0,3.0,5075.0,0.0,455.0,away,-1,698.0,1,27,15,0.5555555555555556,10.0,13.0,West
game_2022_3530,2022-02-05,unlv_lady_rebels,43,17,21,8,17,14,17,4,8,12,2,27,12,0,13,72,60,16.0,False,0.0,7.0,347.0,0.0,677.0,away,-1,677.0,1,32,26,0.8125,18.0,12.0,West
game_2022_3531,2022-02-05,nevada_wolf_pack,35,17,22,6,18,14,11,2,9,11,2,26,11,0,15,66,57,9.0,False,0.0,3.0,2091.0,0.0,0.0,home,1,0.0,1,29,19,0.6551724137931034,12.0,13.0,West
game_2022_3745,2022-02-09,unlv_lady_rebels,37,21,16,5,17,12,7,1,8,16,1,24,6,0,15,69,52,17.0,False,0.0,4.0,597.0,0.0,414.0,away,-1,821.0,1,32,26,0.8125,18.0,12.0,West
game_2022_3746,2022-02-09,new_mexico_lobos,41,22,14,7,8,7,9,1,5,16,0,32,3,0,13,72,57,15.0,False,0.0,4.0,4462.0,0.0,0.0,home,1,0.0,1,30,22,0.7333333333333333,15.0,12.0,West
game_2022_3746,2022-02-09,air_force_falcons,55,19,17,5,6,4,17,1,12,13,1,23,17,0,18,57,72,5.0,False,0.0,4.0,4462.0,0.0,455.0,away,-1,455.0,0,31,18,0.5806451612903226,13.0,15.0,West
game_2022_3747,2022-02-09,nevada_wolf_pack,32,15,23,5,14,12,13,2,7,10,0,21,10,0,11,57,68,6.0,False,0.0,4.0,563.0,0.0,788.0,away,-1,788.0,0,29,19,0.6551724137931034,12.0,13.0,West
game_2022_3748,2022-02-09,wyoming_cowgirls,40,13,32,12,15,13,17,2,7,6,0,26,23,0,8,75,54,21.0,False,0.0,4.0,1520.0,0.0,698.0,home,1,0.0,1,27,15,0.5555555555555556,10.0,13.0,West
game_2022_3749,2022-02-09,colorado_state_rams,49,27,21,7,11,11,23,2,4,5,0,28,6,0,14,86,83,3.0,False,0.0,4.0,1124.0,0.0,189.0,home,1,0.0,1,32,21,0.65625,14.0,11.0,West
game_2022_3891,2022-02-12,unlv_lady_rebels,28,18,19,7,28,19,16,0,6,16,0,28,6,0,17,76,67,11.0,False,0.0,3.0,793.0,0.0,821.0,home,1,0.0,1,32,26,0.8125,18.0,12.0,West
game_2022_3892,2022-02-12,wyoming_cowgirls,30,14,19,7,22,12,12,0,4,9,1,25,7,0,13,61,58,13.0,False,0.0,3.0,1027.0,0.0,1322.0,away,-1,1322.0,1,27,15,0.5555555555555556,10.0,13.0,West
game_2022_3893,2022-02-12,colorado_state_rams,40,24,20,2,31,30,12,3,7,13,0,35,6,0,14,84,70,14.0,False,0.0,3.0,274.0,0.0,1491.0,away,-1,1491.0,1,32,21,0.65625,14.0,11.0,West
game_2022_3894,2022-02-12,new_mexico_lobos,31,16,24,7,18,17,5,3,7,16,0,22,8,0,12,70,77,0.0,False,0.0,3.0,966.0,0.0,1265.0,away,-1,1265.0,0,30,22,0.7333333333333333,15.0,12.0,West
game_2022_3894,2022-02-12,nevada_wolf_pack,42,22,19,8,9,9,19,1,10,11,0,25,6,0,15,77,70,24.0,False,0.0,3.0,966.0,0.0,788.0,home,1,0.0,1,29,19,0.6551724137931034,12.0,13.0,West
game_2022_4080,2022-02-15,air_force_falcons,48,22,18,7,16,12,19,3,11,7,1,22,14,0,10,77,63,22.0,False,0.0,6.0,326.0,0.0,455.0,home,1,0.0,1,31,18,0.5806451612903226,13.0,15.0,West
game_2022_4096,2022-02-16,new_mexico_lobos,48,29,26,5,26,20,13,3,15,6,0,27,14,0,13,93,73,34.0,False,0.0,4.0,4444.0,0.0,1265.0,home,1,0.0,1,30,22,0.7333333333333333,15.0,12.0,West
game_2022_4154,2022-02-17,wyoming_cowgirls,40,9,22,8,4,3,11,3,2,10,0,30,15,0,4,45,56,4.0,False,0.0,3.0,1433.0,0.0,1491.0,away,-1,95.0,0,27,15,0.5555555555555556,10.0,13.0,West
game_2022_4154,2022-02-17,colorado_state_rams,34,12,21,10,3,2,15,3,5,5,0,30,3,0,8,56,45,17.0,False,0.0,5.0,1433.0,0.0,1491.0,home,1,0.0,1,32,21,0.65625,14.0,11.0,West
game_2022_4097,2022-02-16,unlv_lady_rebels,30,13,21,7,27,22,12,0,4,9,0,29,7,0,11,69,59,12.0,False,0.0,4.0,541.0,0.0,0.0,home,1,0.0,1,32,26,0.8125,18.0,12.0,West
game_2022_4250,2022-02-19,unlv_lady_rebels,47,29,20,12,19,10,28,1,5,12,0,25,11,0,15,104,63,41.0,False,0.0,3.0,0.0,0.0,0.0,home,1,0.0,1,32,26,0.8125,18.0,12.0,West
game_2022_4251,2022-02-19,air_force_falcons,63,26,13,3,12,6,16,2,16,9,1,20,21,0,13,67,56,15.0,False,0.0,4.0,691.0,0.0,0.0,home,1,0.0,1,31,18,0.5806451612903226,13.0,15.0,West
game_2022_4379,2022-02-20,nevada_wolf_pack,36,13,24,6,12,11,6,0,7,14,0,29,8,0,12,55,62,3.0,False,0.0,6.0,1481.0,0.0,308.0,home,1,0.0,0,29,19,0.6551724137931034,12.0,13.0,West
game_2022_4379,2022-02-20,colorado_state_rams,30,14,24,8,14,10,8,3,8,14,0,28,3,0,9,62,55,15.0,False,0.0,3.0,1481.0,0.0,1261.0,away,-1,1261.0,1,32,21,0.65625,14.0,11.0,West
game_2022_4252,2022-02-19,new_mexico_lobos,45,24,29,10,12,11,17,5,13,12,0,22,13,0,11,89,62,33.0,False,0.0,3.0,4722.0,0.0,0.0,home,1,0.0,1,30,22,0.7333333333333333,15.0,12.0,West
game_2022_4453,2022-02-23,air_force_falcons,49,20,18,6,11,10,15,2,11,13,3,18,15,0,15,68,59,13.0,False,0.0,4.0,676.0,0.0,1501.0,away,-1,1501.0,1,31,18,0.5806451612903226,13.0,15.0,West
game_2022_4454,2022-02-23,new_mexico_lobos,39,20,29,7,11,9,16,5,4,9,0,35,7,0,10,70,71,4.0,False,0.0,4.0,929.0,0.0,1195.0,away,-1,1195.0,0,30,22,0.7333333333333333,15.0,12.0,West
game_2022_4509,2022-02-24,unlv_lady_rebels,48,20,17,8,12,9,10,0,7,8,0,25,5,0,20,73,77,0.0,False,0.0,5.0,2416.0,0.0,1005.0,away,-1,1005.0,0,32,26,0.8125,18.0,12.0,West
game_2022_4509,2022-02-24,wyoming_cowgirls,30,14,29,11,17,16,19,3,2,14,0,34,9,0,12,77,73,13.0,False,0.0,7.0,2416.0,0.0,95.0,home,1,0.0,1,27,15,0.5555555555555556,10.0,13.0,West
game_2022_4510,2022-02-24,colorado_state_rams,44,18,19,6,9,7,17,6,4,10,0,27,7,0,17,61,69,10.0,False,0.0,4.0,1092.0,0.0,1261.0,home,1,0.0,0,32,21,0.65625,14.0,11.0,West
game_2022_4511,2022-02-24,nevada_wolf_pack,41,19,13,5,27,23,5,1,8,14,1,22,7,0,23,76,75,16.0,False,5.0,4.0,805.0,0.0,541.0,away,-1,541.0,1,29,19,0.6551724137931034,12.0,13.0,West
game_2022_4593,2022-02-25,new_mexico_lobos,36,26,21,4,18,16,18,3,8,21,0,39,11,0,16,80,58,26.0,False,0.0,2.0,336.0,0.0,188.0,away,-1,1379.0,1,30,22,0.7333333333333333,15.0,12.0,West
game_2022_4608,2022-02-26,air_force_falcons,42,21,23,5,11,10,11,0,11,8,1,11,12,0,22,67,75,8.0,False,0.0,3.0,1174.0,0.0,188.0,away,-1,1339.0,0,31,18,0.5806451612903226,13.0,15.0,West
game_2022_4609,2022-02-26,unlv_lady_rebels,40,20,28,9,17,13,14,0,3,8,2,34,15,0,17,80,69,13.0,False,0.0,2.0,2454.0,0.0,95.0,away,-1,1006.0,1,32,26,0.8125,18.0,12.0,West
game_2022_4609,2022-02-26,colorado_state_rams,32,13,28,10,20,13,14,4,4,9,1,26,7,0,15,69,80,10.0,False,0.0,2.0,2454.0,0.0,0.0,home,1,0.0,0,32,21,0.65625,14.0,11.0,West
game_2022_4610,2022-02-26,nevada_wolf_pack,55,25,14,3,28,21,14,1,12,18,2,25,16,0,19,80,82,4.0,False,10.0,2.0,467.0,0.0,414.0,away,-1,718.0,0,29,19,0.6551724137931034,12.0,13.0,West
game_2022_4611,2022-02-26,wyoming_cowgirls,31,14,25,11,12,9,17,5,4,14,0,36,10,0,10,70,46,24.0,False,0.0,2.0,2919.0,0.0,0.0,home,1,0.0,1,27,15,0.5555555555555556,10.0,13.0,West
game_2022_4797,2022-03-02,unlv_lady_rebels,40,18,17,7,11,7,16,2,7,13,0,19,11,0,12,64,71,6.0,False,0.0,4.0,1401.0,0.0,1006.0,home,1,0.0,0,32,26,0.8125,18.0,12.0,West
game_2022_4797,2022-03-02,nevada_wolf_pack,52,27,11,2,13,11,13,0,7,12,1,24,16,0,12,71,64,11.0,False,0.0,4.0,1401.0,0.0,677.0,away,-1,546.0,1,29,19,0.6551724137931034,12.0,13.0,West
game_2022_4798,2022-03-02,air_force_falcons,40,17,15,7,22,15,14,1,7,9,1,31,13,0,18,70,46,25.0,False,0.0,4.0,610.0,0.0,1339.0,home,1,0.0,1,31,18,0.5806451612903226,13.0,15.0,West
game_2022_4799,2022-03-02,wyoming_cowgirls,31,11,31,12,16,11,18,4,3,8,1,32,11,0,9,69,63,7.0,False,5.0,4.0,2375.0,0.0,0.0,home,1,0.0,1,27,15,0.5555555555555556,10.0,13.0,West
game_2022_4799,2022-03-02,colorado_state_rams,40,20,16,5,11,8,9,4,4,10,1,31,2,0,15,63,69,10.0,False,5.0,4.0,2375.0,0.0,95.0,away,-1,95.0,0,32,21,0.65625,14.0,11.0,West
game_2022_1,2021-11-09,texas_am_corpus_christi_islanders,57,21,13,0,22,12,12,3,7,14,0,26,19,0,22,54,87,0.0,False,0.0,0.0,2329.0,0.0,0.0,away,-1,337.0,0,29,19,0.6551724137931034,11.0,13.0,West
