id,sales
3001069,427.43965339288116
3001070,187.43417963199317
3001071,710.894454697147
3001072,165.50268140621483
3001073,765.3095313552767
3001074,296.26433294825256
3001075,476.1650210414082
3001076,121.63968495838344
3001077,110.67393584549427
3001078,748.6540732327849
3001079,88.74243762157857
3001080,77.7766885086894
3001081,66.81093939580023
3001082,55.84519028291106
3001083,8557.52254055813
3001084,568.3397162351757
3001085,22.947942946106195
3001086,376.7032088525593
3001087,365.73745973967016
3001088,431.1182855088264
3001089,2061.6038963701576
3001090,332.8402124028653
3001091,970.8203497901559
3001092,310.90871417708695
3001093,1521.488163182512
3001094,4640.731984248385
3001095,1003.3039282243699
3001096,343.3922926094383
3001097,294.25325605645776
3001098,4253.309400828555
3001099,234.1484703887254
3001100,223.18272127769887
3001101,288.56354704871774
3001102,430.29094769991934
3001103,190.28547393903136
3001104,751.9190364442766
3001105,168.35397571325302
3001106,768.1608256623149
3001107,337.28891469724476
3001108,440.84302790649235
3001109,124.49097926542163
3001110,113.52523015253246
3001111,713.332080097869
3001112,91.59373192861676
3001113,80.62798281572759
3001114,69.66223370283842
3001115,58.69648458994925
3001116,7987.774523247033
3001117,571.1910105422139
3001118,25.799237253144383
3001119,379.55450316146016
3001120,368.588754048571
3001121,433.9695798177272
3001122,1644.5490288250148
3001123,335.6915067117661
3001124,897.3250692170113
3001125,313.7600084859878
3001126,1486.1661700513214
3001127,4414.5435539111495
3001128,967.9819350913167
3001129,308.07029947824776
3001130,297.1045503653586
3001131,3950.774395607412
3001132,236.99976469762623
3001133,226.0340155865997
3001134,291.41484135761857
3001135,433.1422420088202
3001136,193.1367682479322
3001137,716.597043313086
3001138,171.20527002215385
3001139,771.0121199712157
3001140,340.1402090061456
3001141,481.8676096573472
3001142,127.34227357432246
3001143,116.37652446143329
3001144,830.7032367307693
3001145,94.4450262375176
3001146,83.47927712462842
3001147,110.68681545183063
3001148,99.72106633894145
3001149,8105.145679879934
3001150,574.0423048511147
3001151,28.650531562045217
3001152,382.405797470361
3001153,371.4400483574718
3001154,436.82087412662804
3001155,1647.4003231339157
3001156,338.54280102066696
3001157,900.1763635259122
3001158,316.6113027948886
3001159,1450.8441769182682
3001160,5600.7667588964105
3001161,970.8332294002175
3001162,310.9215937871486
3001163,299.9558446742594
3001164,3724.5859652701765
3001165,239.85105900652707
3001166,228.88530989550054
3001167,294.2661356665194
3001168,435.993536317721
3001169,195.98806255683303
3001170,795.7949125040323
3001171,174.0565643310547
3001172,773.8634142801166
3001173,342.99150331504643
3001174,484.71890396624804
3001175,130.1935678832233
3001176,119.22781877033412
3001177,719.0346687156707
3001178,97.29632054641843
3001179,86.33057143352926
3001180,75.36482232064009
3001181,64.39907320775092
3001182,6810.105201188475
3001183,576.8935991600156
3001184,31.50182587094605
3001185,385.2570917792618
3001186,374.29134266637266
3001187,439.6721684355289
3001188,1879.2913420908153
3001189,341.3940953295678
3001190,979.3742327168584
3001191,319.46259710378945
3001192,1606.3886209912598
3001193,6443.430376911536
3001194,973.6845237091184
3001195,313.7728880960494
3001196,302.80713898316026
3001197,3956.4769842252135
3001198,242.7023533154279
3001199,231.73660420440137
3001200,297.11742997542024
3001201,438.84483062662184
3001202,198.83935686573386
3001203,798.6462068129331
3001204,176.90785863995552
3001205,738.5414211470634
3001206,384.01608506403863
3001207,487.57019827514887
3001208,133.04486219212413
3001209,122.07911307923496
3001210,912.7524002306163
3001211,100.14761485531926
3001212,89.18186574243009
3001213,116.38940406963229
3001214,105.42365495674312
3001215,6011.3174592312425
3001216,579.7448934689164
3001217,34.35312017984688
3001218,388.10838608816266
3001219,377.1426369752735
3001220,442.5234627444297
3001221,1843.9693489577621
3001222,344.2453896384686
3001223,905.8789521437138
3001224,322.3138914126903
3001225,1380.2001906540245
3001226,4728.483736367896
3001227,976.5358180180192
3001228,316.62418240495026
3001229,305.6584332920611
3001230,3653.941979005933
3001231,245.55364762432873
3001232,234.5878985133022
3001233,299.96872428432107
3001234,441.6961249355227
3001235,201.6906511746347
3001236,725.1509262397885
3001237,179.75915294885635
3001238,779.5660028979182
3001239,310.5208044908941
3001240,528.5947800260037
3001241,135.89615650102496
3001242,124.93040738813579
3001243,686.563969893381
3001244,102.9989091642201
3001245,92.03316005133092
3001246,81.06741093844175
3001247,70.10166182555258
3001248,8457.259149776772
3001249,582.5961877778172
3001250,37.204414488747716
3001251,345.3584119863808
3001252,334.39266287349164
3001253,399.77348864264786
3001254,1190.4467757977545
3001255,301.4954155366868
3001256,748.6091157179326
3001257,279.56391731090844
3001258,1108.4104919042438
3001259,1822.7372041754425
3001260,933.7858439162374
3001261,273.8742083031684
3001262,262.90845919027925
3001263,2695.0331063140184
3001264,202.8036735225469
3001265,191.83792441152036
3001266,257.2187501825392
3001267,398.94615083374083
3001268,158.94067707285285
3001269,567.8810898140073
3001270,137.00917884893715
3001271,736.8160287961364
3001272,344.1174052711576
3001273,485.8448059242219
3001274,93.14618239924312
3001275,120.35372072644532
3001276,834.680432997644
3001277,60.24893506243825
3001278,49.28318594954908
3001279,38.31743683665991
3001280,27.351687723770738
3001281,9750.574236117303
3001282,539.8462136760354
3001283,-5.545559613034129
3001284,391.2775709051639
3001285,380.3118217922747
3001286,445.69264756143093
3001287,1847.1385337747633
3001288,347.41457445546985
3001289,947.2214244026691
3001290,325.4830762296915
3001291,1459.715950353071
3001292,6029.544694185257
3001293,979.7050028350204
3001294,319.7933672219515
3001295,308.8276181090623
3001296,3771.631026145071
3001297,248.72283244132996
3001298,237.75708333030343
3001299,303.1379091013223
3001300,444.8653097525239
3001301,204.85983599163592
3001302,728.3201110567898
3001303,182.92833776772022
3001304,630.0420379508287
3001305,351.8632767498493
3001306,493.5906774010509
3001307,139.06534131802619
3001308,128.09959220513701
3001309,842.426304474473
3001310,106.16809398122132
3001311,95.20234486833215
3001312,84.23659575544298
3001313,73.2708466425538
3001314,6857.150262063369
3001315,547.5920851547271
3001316,40.37359930574894
3001317,394.1288652140647
3001318,383.16311610117555
3001319,448.54394187033176
3001320,2117.202840173617
3001321,350.2658687643707
3001322,950.0727187115699
3001323,328.33437053859234
3001324,1538.9138195440173
3001325,5956.049413612112
3001326,982.5562971439213
3001327,322.6446615308523
3001328,311.67891241796315
3001329,4003.5220451019704
3001330,251.5741267502308
3001331,240.60837763920426
3001332,305.9892034102231
3001333,447.71660406142473
3001334,207.71113030053675
3001335,769.344692805782
3001336,185.77963207662106
3001337,785.5864820238203
3001338,354.71457105875015
3001339,496.44197170995176
3001340,141.91663562692702
3001341,130.95088651403785
3001342,807.1043113414198
3001343,109.01938829012215
3001344,136.22692661732435
3001345,87.08789006434381
3001346,76.12214095145464
3001347,6554.615256844088
3001348,588.6166669037193
3001349,43.22489361464977
3001350,396.98015952296555
3001351,386.0144104100764
3001352,451.3952361792326
3001353,1776.4945475105196
3001354,353.1171630732715
3001355,914.7507255785167
3001356,331.1856648474932
3001357,1541.7651138529181
3001358,4966.395234448835
3001359,985.4075914528221
3001360,325.49595583975315
3001361,314.530206726864
3001362,3662.8137524407357
3001363,254.42542105913162
3001364,243.4596719481051
3001365,308.84049771912396
3001366,450.56789837032557
3001367,210.56242460943758
3001368,772.1959871146828
3001369,188.6309263855219
3001370,788.4377763327211
3001371,243.04600304365158
3001372,537.4665534608066
3001373,144.76792993582785
3001374,133.80218082293868
3001375,771.7823182102293
3001376,111.87068259902298
3001377,100.90493348613381
3001378,89.93918437324464
3001379,117.14672270044684
3001380,7817.185036711395
3001381,515.1213863305748
3001382,46.076187923550606
3001383,399.8314538318664
3001384,388.8657047189772
3001385,454.24653048813343
3001386,1168.5732427611947
3001387,355.96845738217235
3001388,803.0821575634181
3001389,334.036959156394
3001390,1239.2301086336374
3001391,2029.9033957850188
3001392,988.2588857617229
3001393,328.347250148654
3001394,317.3815010357648
3001395,2940.3725853655487
3001396,257.27671536803246
3001397,246.31096625700593
3001398,311.6917920280248
3001399,453.4191926792264
3001400,213.41371891833842
3001401,660.5274191014469
3001402,191.48222069442272
3001403,791.289070641622
3001404,360.4171596765518
3001405,502.1445603277534
3001406,147.61922424472868
3001407,136.6534751318395
3001408,850.9801874011755
3001409,114.72197690792382
3001410,103.75622779503465
3001411,92.79047868214548
3001412,81.8247295692563
3001413,9728.700703080744
3001414,594.319255521521
3001415,48.92748223245144
3001416,402.6827481407672
3001417,391.71699902787805
3001418,457.09782479703426
3001419,1285.9443993922323
3001420,358.8197516910732
3001421,805.933451872319
3001422,336.88825346529484
3001423,1203.9081155005842
3001424,1880.0615403298289
3001425,991.1101800706238
3001426,331.1985444575548
3001427,320.23279534466565
3001428,2676.0108675863594
3001429,260.1280096769333
3001430,249.16226056590676
3001431,314.5430863369256
3001432,456.27048698812723
3001433,216.26501322723925
3001434,625.2054259683937
3001435,194.33351500332355
3001436,794.1403649505228
3001437,363.26845398545265
3001438,504.99585463665426
3001439,150.47051855362952
3001440,139.50476944074035
3001441,739.3116193860769
3001442,117.57327121682465
3001443,106.60752210393548
3001444,95.64177299104631
3001445,84.67602387815714
3001446,9769.725284831598
3001447,597.1705498304218
3001448,51.77877654135227
3001449,405.5340424478054
3001450,394.56829333491623
3001451,459.94911910407245
3001452,1212.449118817225
3001453,361.67104599811137
3001454,808.7847461793572
3001455,339.739547772333
3001456,1206.7594098076224
3001457,1997.4326969608665
3001458,993.961474377662
3001459,334.049838764593
3001460,323.08408965170383
3001461,2678.8621618933976
3001462,262.9793039839715
3001463,252.01355487294495
3001464,317.3943806439638
3001465,459.1217812951654
3001466,219.11630753427744
3001467,666.2300077173859
3001468,197.18480931036174
3001469,796.991659257561
3001470,366.11974829249084
3001471,507.84714894369245
3001472,153.3218128606677
3001473,142.35606374777853
3001474,818.5094885751605
3001475,120.42456552386284
3001476,109.45881641097367
3001477,98.4930672980845
3001478,87.52731818519533
3001479,9734.403291696683
3001480,561.8485566973686
3001481,54.63007084839046
3001482,408.38533675670624
3001483,397.41958764381707
3001484,462.8004134129733
3001485,1253.47370056808
3001486,364.5223403070122
3001487,811.636040488258
3001488,342.59084208123386
3001489,1171.4374166745692
3001490,1923.9374163858593
3001491,996.8127686865628
3001492,336.90113307349384
3001493,325.93538396060467
3001494,2758.060031084344
3001495,265.8305982928723
3001496,254.86484918184578
3001497,320.24567495286465
3001498,423.79978816211224
3001499,221.96760184317827
3001500,707.2545894663781
3001501,200.03610361926258
3001502,799.8429535664618
3001503,368.9710426013917
3001504,548.8717306945473
3001505,156.17310716956854
3001506,145.20735805667937
3001507,859.5340703260154
3001508,123.27585983276367
3001509,112.3101107198745
3001510,139.5176490470767
3001511,90.37861249409616
3001512,9699.081298565492
3001513,564.6998510062695
3001514,57.48136515729129
3001515,411.23663106560707
3001516,400.2708819527179
3001517,465.6517077218741
3001518,1294.4982823170722
3001519,367.37363461591303
3001520,852.6606222391129
3001521,345.4421363901347
3001522,1097.9421361014247
3001523,1888.6154232546687
3001524,999.6640629954636
3001525,339.75242738239467
3001526,328.7866782695055
3001527,2760.9113253932446
3001528,268.68189260177314
3001529,257.7161434907466
3001530,323.0969692617655
3001531,464.8243699129671
3001532,224.8188961520791
3001533,671.9325963351876
3001534,202.8873979281634
3001535,802.6942478753626
3001536,371.8223369102925
3001537,551.7230250034481
3001538,159.02440147846937
3001539,148.0586523655802
3001540,862.3853646349162
3001541,126.1271541416645
3001542,115.16140502877533
3001543,104.19565591588616
3001544,93.229906802997
3001545,9816.45245519653
3001546,567.5511453151703
3001547,60.332659466192126
3001548,414.0879253745079
3001549,403.12217626161873
3001550,468.50300203077495
3001551,2175.3351877741516
3001552,370.22492892481387
3001553,1046.3783537540585
3001554,348.2934306990355
3001555,1558.8728797044605
3001556,6090.528336096555
3001557,1002.5153573043644
3001558,342.6037216912955
3001559,331.63797257840633
3001560,4138.000967586413
3001561,271.533186910674
3001562,260.56743779964745
3001563,325.9482635706663
3001564,467.6756642218679
3001565,227.67019046284258
3001566,827.4770404081792
3001567,205.73869223706424
3001568,729.1989673022181
3001569,298.3270563352853
3001570,554.574319312349
3001571,161.8756957873702
3001572,150.90994667448103
3001573,827.0633715037256
3001574,128.97844845056534
3001575,118.01269933767617
3001576,107.046950224787
3001577,96.08120111189783
3001578,6765.440754210576
3001579,570.4024396240711
3001580,63.18395377509296
3001581,416.93921968340874
3001582,405.97347057051957
3001583,471.3542963396758
3001584,2178.1864820830524
3001585,373.0762232337147
3001586,1049.2296480629593
3001587,351.14472500793636
3001588,1714.4173237793148
3001589,6131.552917845547
3001590,1005.3666516132653
3001591,345.45501600019634
3001592,334.48926688730717
3001593,4255.372124219313
3001594,274.3844812195748
3001595,263.4187321085483
3001596,328.79955787956715
3001597,470.52695853076875
3001598,230.52148477174342
3001599,753.9817598350346
3001600,208.58998654596508
3001601,770.2235490530729
3001602,339.35163808614016
3001603,519.2523261792958
3001604,164.72699009627104
3001605,153.76124098338187
3001606,906.2612406946719
3001607,131.82974275946617
3001608,120.863993646577
3001609,109.89824453368783
3001610,137.10578286089003
3001611,6501.079036429524
3001612,611.4270213730633
3001613,66.03524808399379
3001614,351.38861137628555
3001615,340.4228622633964
3001616,405.8036880325526
3001617,1120.1304003056139
3001618,307.5256149265915
3001619,754.6393151078373
3001620,285.5941167008132
3001621,1114.4406912941486
3001622,1676.0742537993938
3001623,939.8160433061421
3001624,279.90440769307315
3001625,268.938658580184
3001626,2510.1968684978783
3001627,208.83387291245162
3001628,197.8681238014251
3001629,263.24894957244396
3001630,404.97635022364557
3001631,164.97087646462023
3001632,650.2578640859574
3001633,143.0393782388419
3001634,742.8462281860411
3001635,350.14760466106236
3001636,453.7017178721726
3001637,99.17638178914785
3001638,88.21063267625868
3001639,764.3640575055033
3001640,66.27913445234299
3001641,55.313385339453816
3001642,44.347636226564646
3001643,33.381887113675475
3001644,9718.431148067117
3001645,469.52983818389475
3001646,0.48463977687060833
3001647,420.10840450040996
3001648,409.1426553875208
3001649,474.523481156677
3001650,2105.0090920180082
3001651,376.2454080507159
3001652,899.7056831158698
3001653,354.3139098249376
3001654,1488.5467839483172
3001655,4531.444030132145
3001656,1008.5358364302665
3001657,348.62420081719756
3001658,337.6584517043084
3001659,3838.635147182271
3001660,277.55366603657603
3001661,266.5879169255495
3001662,331.96874269656837
3001663,473.69614334777
3001664,233.69066958874464
3001665,795.3242320939898
3001666,211.7591713629663
3001667,811.5660213101655
3001668,342.5208229031414
3001669,522.421510996297
3001670,167.89617491327226
3001671,156.9304258003831
3001672,756.7372757457197
3001673,134.9989275764674
3001674,124.03317846357822
3001675,113.06742935068905
3001676,102.10168023779988
3001677,7916.659856572747
3001678,614.5962061900645
3001679,69.20443290099502
3001680,422.9596988093108
3001681,411.9939496964216
3001682,477.37477546557784
3001683,1993.3405240029097
3001684,379.09670235961676
3001685,1017.0768397469074
3001686,357.1652041338384
3001687,1567.7446531392634
3001688,5717.667235119268
3001689,1011.3871307391673
3001690,351.4754951260984
3001691,340.5097460132092
3001692,3994.1795912552625
3001693,280.40496034547687
3001694,269.43921123445034
3001695,334.8200370054692
3001696,476.5474376566708
3001697,236.54196389764547
3001698,798.1755264028907
3001699,214.61046567186713
3001700,776.244028178975
3001701,345.3721172120422
3001702,563.4460927471519
3001703,170.7474692221731
3001704,159.78172010928392
3001705,874.1084323786199
3001706,137.85022188536823
3001707,126.88447277247906
3001708,154.09201109968126
3001709,143.1262619867921
3001710,6659.79266532138
3001711,617.4475004989654
3001712,72.05572720989585
3001713,425.8109931182116
3001714,414.84524400532246
3001715,480.2260697744787
3001716,1652.632231341675
3001717,381.9479966685176
3001718,943.5815591737628
3001719,360.01649844273925
3001720,1570.5959474481642
3001721,4079.0671694558114
3001722,1014.2384250480682
3001723,354.3267894349992
3001724,343.36104032211006
3001725,3882.5110232420266
3001726,283.2562546543777
3001727,272.2905055433512
3001728,337.67133131437004
3001729,479.39873196557164
3001730,239.3932582065463
3001731,762.8535332698375
3001732,217.46175998076797
3001733,817.2686099279672
3001734,386.39669896289706
3001735,566.2973870560527
3001736,173.59876353107393
3001737,162.63301441818476
3001738,876.9597266875207
3001739,140.70151619426906
3001740,129.7357670813799
3001741,118.77001796849072
3001742,107.80426885560155
3001743,8685.828194014728
3001744,620.2987948078662
3001745,74.90702151879668
3001746,428.66228742711246
3001747,417.6965383142233
3001748,483.0773640833795
3001749,1922.696537738666
3001750,384.7992909774184
3001751,946.4328534826636
3001752,362.8677927516401
3001753,1420.7540919929743
3001754,5150.770512118936
3001755,1017.089719356969
3001756,357.17808374390006
3001757,346.2123346310109
3001758,3923.5356049910188
3001759,286.10754896327853
3001760,275.141799852252
3001761,340.52262562327087
3001762,482.2500262744725
3001763,242.24455251544714
3001764,803.8781150206923
3001765,220.3130542896688
3001766,820.119904236868
3001767,312.90141838788986
3001768,569.1486813649535
3001769,176.45005783997476
3001770,165.4843087270856
3001771,727.1178712323308
3001772,143.5528105031699
3001773,132.58706139028072
3001774,121.62131227739155
3001775,148.8288506064564
3001776,7619.8274399694055
3001777,623.150089116767
3001778,77.75831582769752
3001779,431.51358173415065
3001780,420.5478326212615
3001781,485.9286583904177
3001782,1963.7211194876581
3001783,387.6505852844566
3001784,1025.6307226717472
3001785,365.71908705867827
3001786,1614.4718235060573
3001787,5611.701255720109
3001788,1019.9410136640072
3001789,360.02937805093825
3001790,349.0636289380491
3001791,4193.599911386147
3001792,288.9588432703167
3001793,277.9930941592902
3001794,343.37391993030906
3001795,485.10132058151066
3001796,245.09584682248533
3001797,768.5561218857765
3001798,223.164348596707
3001799,746.6246236618608
3001800,392.0992875788361
3001801,571.9999756719917
3001802,179.30135214701295
3001803,168.33560303412378
3001804,920.8356027454138
3001805,146.40410481020808
3001806,135.4383556973189
3001807,124.47260658442974
3001808,151.6801449134946
3001809,7851.71845892258
3001810,511.4815211016685
3001811,80.6096101347357
3001812,434.3648760430515
3001813,423.3991269301623
3001814,488.7799526993185
3001815,1928.399126354605
3001816,390.50187959335744
3001817,990.3087295405567
3001818,368.5703813675791
3001819,1426.4566806089133
3001820,4202.140914704651
3001821,1022.792307972908
3001822,401.0539598017931
3001823,351.9149232469499
3001824,3814.7183312829584
3001825,291.81013757921755
3001826,280.844388468191
3001827,346.2252142392099
3001828,487.9526148904115
3001829,247.94714113138616
3001830,771.4074161946774
3001831,226.01564290560782
3001832,825.822492852807
3001833,394.9505818877369
3001834,536.6779825389385
3001835,182.15264645591378
3001836,171.1868973430246
3001837,885.5136096123606
3001838,149.25539911910892
3001839,138.28965000621974
3001840,127.32390089333057
3001841,116.3581517804414
3001842,8198.129340203479
3001843,628.8526777327061
3001844,83.46090444363654
3001845,437.2161703519523
3001846,426.25042123906314
3001847,491.63124700821936
3001848,1931.2504206635058
3001849,393.3531739022583
3001850,993.1600238494575
3001851,371.42167567647994
3001852,1620.174412123859
3001853,5770.096994102001
3001854,1025.6436022818089
3001855,365.7319666687399
3001856,354.76621755585074
3001857,4084.782637681812
3001858,294.6614318881184
3001859,283.69568277709186
3001860,349.0765085481107
3001861,490.80390919931233
3001862,250.798435440287
3001863,850.6052853856236
3001864,228.86693721450865
3001865,675.9806373976171
3001866,397.80187619663775
3001867,577.7025642897934
3001868,185.00394076481462
3001869,174.03819165192544
3001870,888.3649039212614
3001871,152.10669342800975
3001872,141.14094431512058
3001873,130.1751952022314
3001874,119.20944608934224
3001875,6712.222424304113
3001876,631.7039720416069
3001877,86.31219875253737
3001878,440.06746466085315
3001879,429.101715547964
3001880,494.4825413171202
3001881,1399.6756907962263
3001882,396.2044682111591
3001883,843.3181683924049
3001884,374.27296998538077
3001885,1279.4661194626242
3001886,2146.485981496051
3001887,1028.4948965907097
3001888,368.58326097764075
3001889,357.6175118647516
3001890,2789.7421589884907
3001891,297.5127261970192
3001892,286.5469770859927
3001893,351.92780285701156
3001894,493.65520350821316
3001895,253.64972974918783
3001896,738.936717370525
3001897,231.7182315234095
3001898,831.5250814706087
3001899,400.6531705055386
3001900,542.3805711567402
3001901,187.85523507371545
3001902,176.88948596082628
3001903,853.0429107900709
3001904,154.95798773691058
3001905,143.9922386240214
3001906,133.02648951113224
3001907,122.06074039824307
3001908,9768.93671390973
3001909,634.5552663505077
3001910,89.1634930614382
3001911,442.918758969754
3001912,431.9530098568648
3001913,497.333835626021
3001914,1288.0071227811277
3001915,399.05576252005994
3001916,846.1694627013057
3001917,377.1242642942816
3001918,1129.6242640055716
3001919,2072.9907009229064
3001920,1069.5194783415645
3001921,371.4345552865416
3001922,360.4688061736524
3001923,2487.20715376921
3001924,300.36402050592005
3001925,289.3982713948935
3001926,354.7790971659124
3001927,496.506497817114
3001928,256.50102405808866
3001929,665.4414367973804
3001930,234.56952583231032
3001931,834.3763757795095
3001932,403.5044648144394
3001933,583.405152907595
3001934,190.70652938261628
3001935,179.7407802697271
3001936,817.7209176570177
3001937,157.80928204581141
3001938,185.01682037301362
3001939,135.87778382003307
3001940,124.9120347071439
3001941,9771.788008218631
3001942,637.4065606594086
3001943,92.01478737033904
3001944,445.7700532786548
3001945,434.80430416576564
3001946,500.18512993492186
3001947,2359.710465444252
3001948,401.9070568289608
3001949,963.540619334206
3001950,379.97555860318244
3001951,1666.9015824925154
3001952,6274.903613764793
3001953,1034.1974852085114
3001954,374.2858495954424
3001955,363.32010048255324
3001956,4398.722820136696
3001957,303.2153148148209
3001958,292.24956570379436
3001959,357.6303914748132
3001960,499.35779212601483
3001961,259.3523183669895
3001962,859.1591683123261
3001963,237.42082014121115
3001964,722.707807764411
3001965,406.35575912334025
3001966,586.2564472164959
3001967,193.55782369151711
3001968,182.59207457862794
3001969,896.9187868479639
3001970,160.66057635471225
3001971,149.69482724182308
3001972,176.90236557088792
3001973,127.76332901604474
3001974,5537.404396554455
3001975,640.2578549683094
3001976,94.86608167923987
3001977,357.4188107661903
3001978,346.4530616533011
3001979,411.83388742245734
3001980,1126.1605996955186
3001981,313.55581431649625
3001982,760.6695144977421
3001983,291.6243160907179
3001984,1158.6441781260073
3001985,1911.1441778372973
3001986,945.8462426960468
3001987,285.9346070829779
3001988,274.9688579700887
3001989,2554.400355329737
3001990,214.86407230235636
3001991,203.89832319319248
3001992,269.2791489623487
3001993,411.0065496135503
3001994,171.00107585452497
3001995,694.4613509178162
3001996,149.06957762874663
3001997,748.8764275759459
3001998,318.0045166108757
3001999,497.90520470403135
3002000,105.20658117905259
3002001,94.24083206616342
3002002,808.5675443354994
3002003,72.30933384224772
3002004,61.343584729358554
3002005,50.37783561646938
3002006,39.41208650358021
3002007,9686.288060015067
3002008,551.9066124558449
3002009,6.514839166775346
3002010,448.93923809565604
3002011,437.97348898276687
3002012,503.3543147519231
3002013,2172.0132130552083
3002014,405.076241645962
3002015,1081.2296664752066
3002016,383.14474342018366
3002017,1555.5509049855173
3002018,5285.567325111479
3002019,1037.3666700255126
3002020,377.45503441244364
3002021,366.48928529955447
3002022,4363.718717513606
3002023,306.3844996318221
3002024,295.41875052265823
3002025,360.79957629181445
3002026,502.52697694301605
3002027,262.5215031839907
3002028,785.9817782472819
3002029,240.59000495821238
3002030,840.3968549054116
3002031,371.35165649838746
3002032,551.2523445915431
3002033,196.72700850851834
3002034,185.76125939562917
3002035,861.9146842248738
3002036,163.82976117171347
3002037,152.8640120588243
3002038,141.89826294593513
3002039,130.93251383304596
3002040,7067.505079019815
3002041,643.4270397853106
3002042,98.03526649624109
3002043,451.79053240455687
3002044,440.8247832916677
3002045,506.2056090608239
3002046,1220.5323213338852
3002047,407.92753595486283
