id,sales
3001057,-70.406685
3001058,152.83638
3001059,-19.07046
3001060,998.2703
3001061,486.7561
3001062,178.23018
3001063,78.31457
3001064,58.134583
3001065,2990.7273
3001066,9.779576
3001067,-5.9101753
3001068,-47.220936
3001069,-119.82473
3001070,-4.4031577
3001071,95.373535
3001072,-4.4329123
3001073,-110.49673
3001074,-110.863815
3001075,-127.234276
3001076,-6.0748706
3001077,210.81026
3001078,110.781334
3001079,-8.102956
3001080,-8.102956
3001081,142.43669
3001082,-22.522062
3001083,2859.0596
3001084,-39.13596
3001085,-41.91398
3001086,-9.48456
3001087,-11.8253565
3001088,-95.52963
3001089,1428.1555
3001090,-70.406685
3001091,161.57837
3001092,-19.07046
3001093,953.7902
3001094,486.7561
3001095,178.23018
3001096,58.813366
3001097,58.134583
3001098,3299.6074
3001099,9.779576
3001100,-5.9101753
3001101,-47.220936
3001102,-119.82473
3001103,-4.4031577
3001104,126.24788
3001105,-4.4329123
3001106,-110.49673
3001107,-109.30149
3001108,-127.234276
3001109,-6.0748706
3001110,193.38036
3001111,99.36451
3001112,-8.102956
3001113,-8.102956
3001114,141.60086
3001115,-23.35789
3001116,3083.4805
3001117,-41.33057
3001118,-44.10859
3001119,-16.169567
3001120,-18.510366
3001121,-102.21464
3001122,1348.3633
3001123,-77.09169
3001124,146.15137
3001125,-25.755465
3001126,891.7793
3001127,302.20212
3001128,116.21927
3001129,71.62956
3001130,51.44958
3001131,3114.8433
3001132,3.0945706
3001133,-12.595181
3001134,-53.90594
3001135,-126.50974
3001136,-11.088163
3001137,88.68853
3001138,-11.117915
3001139,-117.18174
3001140,-115.98649
3001141,-133.91927
3001142,-12.759875
3001143,186.69536
3001144,-73.98283
3001145,-14.787963
3001146,-14.787963
3001147,95.58317
3001148,-72.29433
3001149,2898.7163
3001150,-48.01558
3001151,-50.793594
3001152,28.710762
3001153,26.369968
3001154,84.28069
3001155,3192.7927
3001156,-1.1670886
3001157,407.18295
3001158,29.513216
3001159,1373.6737
3001160,1039.5159
3001161,504.68994
3001162,166.08653
3001163,145.90657
3001164,4110.594
3001165,55.065002
3001166,39.37526
3001167,43.404236
3001168,44.263912
3001169,40.882275
3001170,308.11783
3001171,40.852516
3001172,62.3937
3001173,54.787167
3001174,45.656105
3001175,39.210556
3001176,238.66579
3001177,272.25497
3001178,37.182476
3001179,37.182476
3001180,249.5053
3001181,27.210068
3001182,2675.6501
3001183,179.62311
3001184,3.530587
3001185,-33.283493
3001186,-35.62428
3001187,-45.443184
3001188,2379.768
3001189,-18.41968
3001190,358.5435
3001191,-15.922064
3001192,719.61163
3001193,650.3873
3001194,165.21533
3001195,36.785133
3001196,16.605162
3001197,3584.0303
3001198,-24.237772
3001199,-39.927517
3001200,-66.9037
3001201,-90.57064
3001202,-38.4205
3001203,173.28323
3001204,-38.450256
3001205,-113.132324
3001206,-82.17182
3001207,-89.17843
3001208,-40.092213
3001209,134.5629
3001210,215.42982
3001211,-42.1203
3001212,-42.1203
3001213,106.09716
3001214,-91.80579
3001215,2421.88
3001216,53.009445
3001217,-79.42875
3001218,-1.9966464
3001219,-4.3374357
3001220,-14.156342
3001221,2411.055
3001222,12.867168
3001223,406.252
3001224,15.364792
3001225,775.40405
3001226,681.6898
3001227,196.5022
3001228,68.07201
3001229,47.89204
3001230,3306.437
3001231,7.049079
3001232,-8.64067
3001233,-35.616848
3001234,-59.28379
3001235,-7.1336527
3001236,133.00424
3001237,-7.163409
3001238,-41.154003
3001239,-50.322845
3001240,-57.89158
3001241,-8.805366
3001242,165.84976
3001243,128.0158
3001244,-10.833449
3001245,-10.833449
3001246,170.52174
3001247,-24.462427
3001248,3648.8755
3001249,84.29631
3001250,-48.141903
3001251,-16.078297
3001252,-18.419088
3001253,-153.35634
3001254,2951.7217
3001255,-12.963267
3001256,394.01358
3001257,7.048775
3001258,1073.8593
3001259,727.73615
3001260,349.1885
3001261,170.9769
3001262,150.79692
3001263,3600.4285
3001264,16.925436
3001265,1.2356853
3001266,61.952
3001267,-30.36809
3001268,2.742703
3001269,195.41864
3001270,13.16462
3001271,149.4659
3001272,-14.711882
3001273,10.927167
3001274,2.7657452
3001275,355.69412
3001276,361.1076
3001277,-10.005103
3001278,-10.005103
3001279,483.8908
3001280,114.06807
3001281,2922.6914
3001282,190.14613
3001283,-32.04378
3001284,6.709298
3001285,4.3685074
3001286,39.792377
3001287,3097.7505
3001288,9.951607
3001289,525.8115
3001290,12.449207
3001291,1129.4175
3001292,1017.3277
3001293,424.69336
3001294,110.39921
3001295,90.21923
3001296,4209.3584
3001297,21.694998
3001298,6.0052466
3001299,24.271814
3001300,19.67556
3001301,7.5122643
3001302,211.96361
3001303,12.706168
3001304,-49.063793
3001305,35.422474
3001306,26.291391
3001307,11.064204
3001308,185.7193
3001309,514.8109
3001310,9.03612
3001311,9.03612
3001312,190.39131
3001313,-4.5928483
3001314,2565.4575
3001315,155.5883
3001316,-28.272324
3001317,-20.162033
3001318,-22.502808
3001319,12.921062
3001320,2462.9155
3001321,-33.049538
3001322,482.81055
3001323,-30.551926
3001324,1137.7322
3001325,821.64954
3001326,330.09793
3001327,79.88432
3001328,59.704334
3001329,3831.6191
3001330,18.78211
3001331,3.0923667
3001332,25.018274
3001333,21.828875
3001334,4.5993843
3001335,244.99129
3001336,9.7932825
3001337,45.182335
3001338,37.575783
3001339,28.444723
3001340,15.219533
3001341,182.8064
3001342,247.87555
3001343,-3.3786292
3001344,-6.1158257
3001345,177.97655
3001346,-17.007591
3001347,2405.0652
3001348,170.6326
3001349,-40.68707
3001350,-87.51589
3001351,-89.85667
3001352,-55.89419
3001353,1612.7712
3001354,-100.40339
3001355,297.7608
3001356,-97.90575
3001357,558.71844
3001358,61.927845
3001359,16.687124
3001360,-11.199911
3001361,-31.379879
3001362,2480.7905
3001363,-16.963995
3001364,-32.653744
3001365,-34.458176
3001366,-121.79457
3001367,-31.146727
3001368,101.36775
3001369,-25.952822
3001370,-98.44115
3001371,-115.883484
3001372,-115.178696
3001373,-20.526577
3001374,147.06023
3001375,13.863011
3001376,-39.124737
3001377,-39.124737
3001378,142.23045
3001379,-49.444965
3001380,1784.4347
3001381,-130.28021
3001382,-52.39354
3001383,-15.286987
3001384,-17.627771
3001385,-21.657171
3001386,1515.0302
3001387,-19.316423
3001388,205.17957
3001389,-16.81881
3001390,569.93475
3001391,394.542
3001392,16.687124
3001393,31.895166
3001394,11.715216
3001395,2592.974
3001396,12.349176
3001397,-3.340579
3001398,-31.696123
3001399,-121.79457
3001400,-1.8335614
3001401,60.550037
3001402,-1.4811683
3001403,-98.44115
3001404,-110.88919
3001405,-115.178696
3001406,4.7803016
3001407,343.22366
3001408,13.863011
3001409,-13.041022
3001410,-13.041022
3001411,168.31416
3001412,-12.476465
3001413,1846.8894
3001414,113.50343
3001415,-7.310606
3001416,149.14313
3001417,146.80234
3001418,177.5369
3001419,3259.1755
3001420,148.4524
3001421,709.78424
3001422,136.20624
3001423,1378.7032
3001424,1203.31
3001425,741.23114
3001426,275.4811
3001427,255.30118
3001428,3681.211
3001429,84.77866
3001430,69.088905
3001431,105.40798
3001432,247.32529
3001433,70.595924
3001434,429.66992
3001435,70.94832
3001436,270.6787
3001437,258.23083
3001438,253.94122
3001439,44.24748
3001440,269.9729
3001441,480.54004
3001442,68.89034
3001443,68.89034
3001444,263.52875
3001445,82.73812
3001446,5857.1045
3001447,1006.2498
3001448,184.54666
3001449,-4.2452936
3001450,-6.5860863
3001451,-80.32806
3001452,1849.8514
3001453,-4.9360642
3001454,215.40858
3001455,-17.18222
3001456,541.72705
3001457,312.62964
3001458,1.9032345
3001459,74.722404
3001460,54.54242
3001461,2340.0454
3001462,21.556383
3001463,5.86663
3001464,-10.826212
3001465,-50.73532
3001466,7.3736477
3001467,131.60927
3001468,7.7260356
3001469,-146.14651
3001470,-39.829933
3001471,-44.119465
3001472,6.4408255
3001473,206.75056
3001474,-7.9313726
3001475,1.2946906
3001476,1.2946906
3001477,192.7818
3001478,11.991171
3001479,3867.66
3001480,277.11627
3001481,22.805164
3001482,-44.91107
3001483,-47.25186
3001484,-120.993866
3001485,1330.7295
3001486,-42.04212
3001487,-68.599754
3001488,-54.288273
3001489,257.71878
3001490,28.621284
3001491,-282.10504
3001492,37.616344
3001493,17.436373
3001494,1940.475
3001495,-15.549675
3001496,-31.239435
3001497,-47.93228
3001498,-181.27232
3001499,-29.732416
3001500,-144.76308
3001501,-29.380024
3001502,-462.71463
3001503,-172.49136
3001504,-328.12775
3001505,-30.665237
3001506,169.64452
3001507,-291.9396
3001508,-35.811367
3001509,-35.811367
3001510,129.58342
3001511,-25.114876
3001512,3455.7117
3001513,-160.34373
3001514,-14.300897
3001515,43.706615
3001516,41.365826
3001517,66.71258
3001518,2655.3152
3001519,67.56352
3001520,645.12683
3001521,55.31734
3001522,998.08606
3001523,924.9423
3001524,455.85532
3001525,171.90442
3001526,151.72446
3001527,3509.8032
3001528,33.168587
3001529,17.478842
3001530,46.529247
3001531,85.581535
3001532,18.98586
3001533,262.13022
3001534,19.33825
3001535,164.36142
3001536,96.48691
3001537,86.401474
3001538,18.053036
3001539,218.36273
3001540,335.1363
3001541,19.545826
3001542,19.545826
3001543,245.72237
3001544,64.93176
3001545,3928.8523
3001546,322.2966
3001547,76.68681
3001548,42.75187
3001549,40.41108
3001550,65.75783
3001551,2853.7122
3001552,66.60877
3001553,730.97565
3001554,54.362595
3001555,1186.4791
3001556,1074.9868
3001557,454.90057
3001558,170.94968
3001559,150.76971
3001560,4275.727
3001561,32.21384
3001562,14.909891
3001563,43.960293
3001564,83.01258
3001565,16.416908
3001566,341.07056
3001567,16.769293
3001568,90.226616
3001569,-9.364551
3001570,83.83252
3001571,15.48408
3001572,215.7938
3001573,332.56735
3001574,16.97687
3001575,16.97687
3001576,219.54198
3001577,38.751366
3001578,2832.773
3001579,285.1105
3001580,39.500797
3001581,-23.961605
3001582,-26.302385
3001583,-16.964258
3001584,2524.159
3001585,-35.512634
3001586,600.80164
3001587,-47.758793
3001588,1077.0646
3001589,846.4902
3001590,356.28882
3001591,50.545265
3001592,30.36529
3001593,3725.4019
3001594,4.9532523
3001595,-12.350704
3001596,7.9463944
3001597,-4.4320865
3001598,-10.843686
3001599,207.22182
3001600,-10.491294
3001601,58.818115
3001602,4.910994
3001603,21.549685
3001604,0.29604506
3001605,161.27466
3001606,351.2496
3001607,-30.952824
3001608,-30.952824
3001609,135.53322
3001610,-58.454445
3001611,2506.1963
3001612,399.4364
3001613,-4.672067
3001614,31.702051
3001615,29.361263
3001616,152.21422
3001617,7762.8247
3001618,168.10872
3001619,1355.2642
3001620,287.00327
3001621,2187.414
3001622,1943.5961
3001623,941.687
3001624,401.23383
3001625,381.05383
3001626,7404.8765
3001627,33.92977
3001628,18.240004
3001629,116.95503
3001630,276.35995
3001631,19.747023
3001632,571.6393
3001633,30.168947
3001634,467.2494
3001635,339.6055
3001636,321.4922
3001637,19.770067
3001638,415.35165
3001639,631.8183
3001640,43.36787
3001641,43.36787
3001642,832.6666
3001643,476.62012
3001644,11061.186
3001645,525.04144
3001646,39.76979
3001647,-30.380854
3001648,-32.721645
3001649,-46.361015
3001650,1609.0924
3001651,-54.63321
3001652,58.212612
3001653,-66.87934
3001654,539.4143
3001655,283.79428
3001656,180.95963
3001657,54.688934
3001658,34.508953
3001659,2355.3013
3001660,-9.112985
3001661,-26.416943
3001662,-55.73573
3001663,-81.94957
3001664,-24.909924
3001665,141.21275
3001666,-24.557539
3001667,2.6262457
3001668,-72.606476
3001669,-75.3337
3001670,-13.770207
3001671,147.20839
3001672,129.46097
3001673,-51.608505
3001674,-51.608505
3001675,114.877594
3001676,-54.195217
3001677,3224.8696
3001678,152.08856
3001679,-72.03296
3001680,28.44965
3001681,26.10886
3001682,74.06186
3001683,2475.2358
3001684,69.126335
3001685,696.9343
3001686,53.03881
3001687,1328.017
3001688,842.68243
3001689,415.8898
3001690,170.81712
3001691,150.63713
3001692,4474.4146
3001693,32.53282
3001694,15.228867
3001695,13.834622
3001696,32.999474
3001697,16.96868
3001698,269.26453
3001699,7.9812856
3001700,72.45185
3001701,37.910576
3001702,35.18336
3001703,3.8138328
3001704,238.55173
3001705,374.04294
3001706,14.488059
3001707,14.488059
3001708,150.91676
3001709,3.3913705
3001710,2780.3726
3001711,332.07544
3001712,-47.00353
3001713,-0.9212742
3001714,-3.262066
3001715,-245.313
3001716,1013.4902
3001717,-107.43273
3001718,33.45614
3001719,-123.52023
3001720,339.35034
3001721,-21.419428
3001722,163.24344
3001723,28.684462
3001724,8.504498
3001725,2254.8164
3001726,9.451237
3001727,-7.8527217
3001728,-129.58928
3001729,-263.2528
3001730,-6.345704
3001731,-87.14168
3001732,-2.8160303
3001733,-209.24751
3001734,-201.69867
3001735,-205.9882
3001736,-6.983488
3001737,168.05905
3001738,17.223743
3001739,-45.090168
3001740,-45.090168
3001741,121.3959
3001742,-47.676876
3001743,2891.9226
3001744,-2.2897341
3001745,-50.441006
3001746,21.086706
3001747,18.74591
3001748,-42.35307
3001749,2066.9907
3001750,23.955648
3001751,399.96445
3001752,7.8681417
3001753,856.601
3001754,587.1993
3001755,236.95361
3001756,106.9098
3001757,86.72983
3001758,3246.3633
3001759,34.468285
3001760,17.16433
3001761,-35.880054
3001762,-76.07233
3001763,18.671349
3001764,212.13261
3001765,22.201025
3001766,59.152355
3001767,-55.410625
3001768,-18.807615
3001769,23.71375
3001770,223.0795
3001771,166.15575
3001772,9.930251
3001773,9.930251
3001774,176.4163
3001775,8.837902
3001776,3861.5627
3001777,192.61581
3001778,-42.71872
3001779,34.672634
3001780,32.33184
3001781,18.704416
3001782,2405.4255
3001783,73.58889
3001784,630.2289
3001785,57.50138
3001786,911.83954
3001787,422.8518
3001788,334.05856
3001789,156.54303
3001790,136.36302
3001791,3857.6763
3001792,48.956215
3001793,31.652258
3001794,26.079428
3001795,-14.112843
3001796,33.159275
3001797,170.06795
3001798,11.010684
3001799,-23.603857
3001800,-25.708422
3001801,-29.99795
3001802,12.523417
3001803,211.88914
3001804,320.56213
3001805,-1.2600892
3001806,-1.2600892
3001807,165.22598
3001808,-2.3524349
3001809,3340.3481
3001810,-21.75463
3001811,-75.76022
3001812,-33.363674
3001813,-35.704456
3001814,-74.39383
3001815,1795.8949
3001816,-30.494722
3001817,190.16628
3001818,-46.582245
3001819,485.93732
3001820,31.980448
3001821,75.902695
3001822,20.960386
3001823,20.281622
3001824,2441.3716
3001825,-0.48810136
3001826,-17.792059
3001827,-67.8396
3001828,-218.40215
3001829,-16.28504
3001830,-109.500885
3001831,-3.274862
3001832,-231.6067
3001833,-194.83897
3001834,-199.12846
3001835,-6.2782974
3001836,193.08742
3001837,-6.079401
3001838,-20.061798
3001839,-20.061798
3001840,146.42426
3001841,-22.648508
3001842,2865.3708
3001843,-219.96431
3001844,-72.71077
3001845,-31.725946
3001846,-34.066746
3001847,-24.898218
3001848,2571.0476
3001849,21.752275
3001850,496.4936
3001851,5.6647716
3001852,980.5837
3001853,581.4524
3001854,309.33658
3001855,109.01338
3001856,109.0943
3001857,4119.1714
3001858,19.890327
3001859,2.5863667
3001860,9.532483
3001861,-30.659763
3001862,4.0933843
3001863,255.74776
3001864,2.805988
3001865,-30.016773
3001866,-21.394169
3001867,-15.883957
3001868,-2.6010094
3001869,213.03108
3001870,351.60355
3001871,9.244727
3001872,9.244727
3001873,175.73077
3001874,6.6580124
3001875,2504.362
3001876,464.6221
3001877,-6.0618753
3001878,43.91833
3001879,41.57754
3001880,50.746075
3001881,2648.7354
3001882,98.90319
3001883,501.70544
3001884,85.76727
3001885,1184.0613
3001886,842.4377
3001887,365.62372
3001888,246.78375
3001889,246.86465
3001890,3674.873
3001891,52.35491
3001892,35.050964
3001893,68.23549
3001894,30.748829
3001895,22.832901
3001896,260.9875
3001897,21.545506
3001898,116.57245
3001899,57.718807
3001900,63.229004
3001901,16.138504
3001902,231.77061
3001903,366.82513
3001904,30.77871
3001905,30.77871
3001906,197.26476
3001907,60.598972
3001908,4155.605
3001909,498.43616
3001910,46.573483
3001911,33.89662
3001912,31.555834
3001913,35.068825
3001914,2521.919
3001915,88.88149
3001916,479.5562
3001917,75.74557
3001918,1098.0415
3001919,863.2353
3001920,407.4746
3001921,231.1065
3001922,231.18741
3001923,3598.1362
3001924,42.333206
3001925,25.029257
3001926,52.558247
3001927,8.599605
3001928,12.811195
3001929,231.20222
3001930,11.523798
3001931,79.29016
3001932,20.436516
3001933,25.946724
3001934,6.116796
3001935,199.10588
3001936,329.54285
3001937,21.541515
3001938,16.743805
3001939,188.02757
3001940,51.361782
3001941,3661.9854
3001942,448.7989
3001943,64.83754
3001944,33.320763
3001945,30.979979
3001946,34.492966
3001947,3175.3342
3001948,88.305626
3001949,639.0035
3001950,75.16971
3001951,1244.928
3001952,551.3908
3001953,411.2274
3001954,227.923
3001955,228.0039
3001956,5027.219
3001957,34.456474
3001958,17.152525
3001959,23.474586
3001960,-20.48405
3001961,4.934464
3001962,363.93878
3001963,8.988524
3001964,95.29353
3001965,-3.30568
3001966,101.790405
3001967,3.5815225
3001968,216.76117
3001969,441.26553
3001970,8.054068
3001971,8.054068
3001972,174.18188
3001973,19.050907
3001974,2643.949
3001975,410.20752
3001976,20.653065
3001977,-24.102821
3001978,-26.443611
3001979,-113.19328
3001980,2584.4526
3001981,-65.058
3001982,223.38242
3001983,-58.917038
3001984,671.58167
3001985,427.76428
3001986,110.407074
3001987,86.76678
3001988,66.58681
3001989,2988.4246
3001990,-19.171616
3001991,-34.86137
3001992,-60.769707
3001993,-148.15558
3001994,-33.354355
3001995,-66.42617
3001996,-22.932432
3001997,-173.12401
3001998,-130.37495
3001999,-260.861
3002000,-33.331306
3002001,325.88177
3002002,64.78675
3002003,-32.252995
3002004,-32.252995
3002005,453.94827
3002006,75.56151
3002007,2845.7207
3002008,176.6115
3002009,-68.721306
3002010,30.60802
3002011,28.26724
3002012,31.78023
3002013,3106.5024
3002014,85.59289
3002015,760.8388
3002016,72.45697
3002017,1236.5214
3002018,681.1348
3002019,450.81116
3002020,224.84032
3002021,224.92122
3002022,5066.9536
3002023,39.166668
3002024,18.328924
3002025,31.79582
3002026,-12.162818
3002027,6.110864
3002028,309.59027
3002029,10.164925
3002030,147.73476
3002031,3.4532385
3002032,94.3913
3002033,4.7579226
3002034,197.74701
3002035,383.72916
3002036,5.92436
3002037,5.92436
3002038,172.4104
3002039,16.9212
3002040,2715.5576
3002041,441.89465
3002042,13.967897
3002043,-37.542896
3002044,-39.8837
3002045,-36.3707
3002046,2391.0503
3002047,-16.74432
3002048,400.89703
3002049,-29.880257
3002050,1031.4581
3002051,698.7345
3002052,234.90723
3002053,122.50311
3002054,122.58403
3002055,3728.1943
3002056,43.24667
3002057,22.408918
3002058,35.875828
3002059,-7.9128523
3002060,10.190857
3002061,220.59865
3002062,14.244915
3002063,68.68657
3002064,9.26553
3002065,15.343148
3002066,8.837919
3002067,201.827
3002068,304.681
3002069,10.004353
3002070,-8.855435
3002071,176.13216
3002072,21.00119
3002073,3129.1995
3002074,357.3385
3002075,25.430782
3002076,-31.210867
3002077,-33.551655
3002078,-24.72922
3002079,2434.9487
3002080,-43.529472
3002081,379.4213
3002082,-56.665398
3002083,1036.913
3002084,704.18933
3002085,266.05396
3002086,68.40052
3002087,68.48144
3002088,3323.5137
3002089,9.513185
3002090,-11.32457
3002091,10.287293
3002092,-0.6682259
3002093,-0.8233455
3002094,206.51347
3002095,-18.09909
3002096,54.601414
3002097,-4.819633
3002098,1.257961
3002099,-5.2472496
3002100,187.7418
3002101,271.46368
3002102,-4.0808167
3002103,-4.0808167
3002104,162.40523
3002105,6.9160233
3002106,3406.6492
3002107,356.1443
3002108,11.345625
3002109,-6.198457
3002110,-8.539257
3002111,0.28317153
3002112,4174.591
3002113,-5.4656825
3002114,523.08215
3002115,-18.601622
3002116,1097.8461
3002117,361.08118
3002118,304.11786
3002119,106.464325
3002120,106.54523
3002121,4161.67
3002122,6.08516
3002123,-14.752592
3002124,6.8592677
3002125,-4.09625
3002126,-4.251368
3002127,229.94765
3002128,-2.300881
3002129,-130.74318
3002130,10.97856
3002131,17.056202
3002132,10.550959
3002133,203.54002
3002134,287.26196
3002135,11.71739
3002136,11.71739
3002137,178.20345
3002138,22.714226
3002139,2494.449
3002140,141.70499
3002141,-21.764591
3002142,-0.17250991
3002143,-4.2607684
3002144,-19.97854
3002145,8678.614
3002146,145.19173
3002147,1516.4327
3002148,234.95578
3002149,2239.17
3002150,2351.5952
3002151,1084.9044
3002152,538.8933
3002153,538.97437
3002154,8134.085
3002155,43.11551
3002156,22.27775
3002157,213.4555
3002158,316.4168
3002159,32.778976
3002160,687.3023
3002161,301.7854
3002162,470.97116
3002163,301.7854
3002164,485.39236
3002165,29.068283
3002166,725.27704
3002167,690.93976
3002168,78.95052
3002169,78.95052
3002170,879.48285
3002171,424.67172
3002172,12802.959
3002173,502.49008
3002174,121.48006
3002175,-23.968012
3002176,-28.05626
3002177,-52.156967
3002178,7249.2554
3002179,11.4430895
3002180,1224.8818
3002181,146.15918
3002182,2154.3264
3002183,2100.5195
3002184,1040.211
3002185,418.50537
3002186,418.58627
3002187,8601.398
3002188,30.015432
3002189,9.177682
3002190,220.27338
3002191,362.44244
3002192,19.678905
3002193,774.0385
3002194,397.1114
3002195,557.7073
3002196,347.81104
3002197,568.7829
3002198,15.968198
3002199,811.67035
3002200,701.0461
3002201,65.85045
3002202,132.00497
3002203,880.4761
3002204,310.96454
3002205,7802.3276
3002206,442.1925
3002207,85.16532
3002208,-103.15465
3002209,-107.242874
3002210,-305.65414
3002211,5046.183
3002212,-112.43099
3002213,547.4715
3002214,-59.70028
3002215,1815.03
3002216,1691.1603
3002217,710.45264
3002218,184.27206
3002219,184.35298
3002220,8014.403
3002221,-33.431274
3002222,-54.269035
3002223,23.989265
3002224,29.692425
3002225,-43.76781
3002226,441.2887
3002227,-12.690793
3002228,224.95705
3002229,-11.128476
3002230,236.03334
3002231,-47.47851
3002232,801.1136
3002233,496.97964
3002234,55.2936
3002235,-11.389272
3002236,797.2794
3002237,86.39128
3002238,3367.2598
3002239,-160.24817
3002240,65.1554
3002241,29.143572
3002242,25.055336
3002243,-80.89859
3002244,6727.5376
3002245,64.921165
3002246,1106.3795
3002247,117.6519
3002248,1977.0022
3002249,2168.1174
3002250,1006.3573
3002251,274.2176
3002252,274.2985
3002253,8443.381
3002254,36.745956
3002255,15.908198
3002256,94.1665
3002257,311.98627
3002258,26.409424
3002259,725.9107
3002260,364.44617
3002261,521.69617
3002262,309.47162
3002263,532.77216
3002264,22.69873
3002265,749.5907
3002266,1027.3695
3002267,72.58095
3002268,72.58095
3002269,827.94806
3002270,458.22498
3002271,6938.1855
3002272,121.47429
3002273,139.55252
3002274,-107.456024
3002275,-111.54425
3002276,-315.5339
3002277,4319.861
3002278,-90.84647
3002279,627.21936
3002280,-3.1810765
3002281,1521.8792
3002282,1316.4274
3002283,494.97397
3002284,156.46808
3002285,156.54898
3002286,6634.8477
3002287,-15.118053
3002288,-35.955814
3002289,21.583187
3002290,47.046494
3002291,-25.45459
3002292,330.93384
3002293,-33.876766
3002294,29.263554
3002295,76.90418
3002296,137.79514
3002297,-22.023533
3002298,662.16113
3002299,285.8943
3002300,12.92997
3002301,-13.512167
3002302,640.7491
3002303,0.45330888
3002304,2077.8118
3002305,-927.1778
3002306,-107.13738
3002307,4.8885126
3002308,0.80028653
3002309,-23.226229
3002310,6002.9844
3002311,46.73888
3002312,1166.4336
3002313,134.40431
3002314,1912.8577
3002315,2025.5392
3002316,964.5793
3002317,246.46591
3002318,246.54681
3002319,7316.1035
3002320,24.498732
3002321,3.6609778
3002322,79.22329
3002323,135.9526
3002324,14.162203
3002325,632.1317
3002326,62.234505
3002327,431.26294
3002328,165.81035
3002329,442.33893
3002330,17.593254
3002331,540.7586
3002332,826.0899
3002333,0.9472868
3002334,0.9472868
3002335,696.11615
3002336,391.84213
3002337,9157.769
3002338,268.32004
3002339,192.60239
3002340,-25.625328
3002341,-27.966118
3002342,-121.062836
3002343,2160.816
3002344,-42.43012
3002345,246.0103
3002346,-36.28916
3002347,632.9214
3002348,471.2115
3002349,27.344961
3002350,73.048065
3002351,52.868107
3002352,2613.1233
3002353,-7.112141
3002354,-22.801897
3002355,-80.4331
3002356,-197.88571
3002357,-21.294878
3002358,-94.376884
3002359,-10.872959
3002360,-262.13074
3002361,-216.62257
3002362,-278.86813
3002363,-21.271833
3002364,337.94125
3002365,-97.56182
